Time,Precipitation
0000 6 Mar 2017,0.2215622
0000 7 Mar 2017,10.32372
0000 8 Mar 2017,7.206918
0000 9 Mar 2017,4.976411
0000 10 Mar 2017,0.1359041
0000 11 Mar 2017,13.09857
0000 12 Mar 2017,24.74876
0000 13 Mar 2017,4.56789
0000 14 Mar 2017,18.92892
0000 15 Mar 2017,19.72884
0000 16 Mar 2017,2.084089
0000 17 Mar 2017,0.6019651
0000 18 Mar 2017,3.775806
0000 19 Mar 2017,10.66761
0000 20 Mar 2017,4.633296
0000 21 Mar 2017,0.2817768
0000 22 Mar 2017,1.035398
0000 23 Mar 2017,7.146928
0000 24 Mar 2017,12.58268
0000 25 Mar 2017,1.203479
0000 26 Mar 2017,21.23272
0000 27 Mar 2017,7.190469
0000 28 Mar 2017,0.1712858
0000 29 Mar 2017,6.22491
0000 30 Mar 2017,2.479216
0000 31 Mar 2017,24.64018
0000 1 Apr 2017,16.61054
0000 2 Apr 2017,0.01108937
0000 3 Apr 2017,0.0
0000 4 Apr 2017,0.4419965
0000 5 Apr 2017,0.0
0000 6 Apr 2017,0.0
0000 7 Apr 2017,0.0
0000 8 Apr 2017,0.3711656
0000 9 Apr 2017,20.59872
0000 10 Apr 2017,7.412892
0000 11 Apr 2017,3.232708
0000 12 Apr 2017,5.034799
0000 13 Apr 2017,1.494508
0000 14 Apr 2017,5.358048
0000 15 Apr 2017,6.129008
0000 16 Apr 2017,0.3782963
0000 17 Apr 2017,4.18924
0000 18 Apr 2017,10.40062
0000 19 Apr 2017,2.859039
0000 20 Apr 2017,12.69933
0000 21 Apr 2017,23.79318
0000 22 Apr 2017,0.0337961
0000 23 Apr 2017,0.0
0000 24 Apr 2017,0.1481927
0000 25 Apr 2017,0.01223665
0000 26 Apr 2017,2.446847
0000 27 Apr 2017,3.93283
0000 28 Apr 2017,0.6939532
0000 29 Apr 2017,0.7039918
0000 30 Apr 2017,3.032585
0000 1 May 2017,3.382058
0000 2 May 2017,8.072218
0000 3 May 2017,3.123461
0000 4 May 2017,1.127896
0000 5 May 2017,2.925488
0000 6 May 2017,10.11854
0000 7 May 2017,2.720275
0000 8 May 2017,16.19608
0000 9 May 2017,7.089548
0000 10 May 2017,31.77979
0000 11 May 2017,15.73947
0000 12 May 2017,2.848874
0000 13 May 2017,0.7908493
0000 14 May 2017,17.67728
0000 15 May 2017,2.037598
0000 16 May 2017,7.866844
0000 17 May 2017,0.0
0000 18 May 2017,1.630155
0000 19 May 2017,0.9383547
0000 20 May 2017,0.1640039
0000 21 May 2017,2.098865
0000 22 May 2017,2.505903
0000 23 May 2017,1.471842
0000 24 May 2017,0.1980724
0000 25 May 2017,0.1737668
0000 26 May 2017,0.1263618
0000 27 May 2017,0.0
0000 28 May 2017,0.05996564
0000 29 May 2017,0.1013605
0000 30 May 2017,0.08523555
0000 31 May 2017,0.0
0000 1 Jun 2017,0.1700474
0000 2 Jun 2017,0.1381995
0000 3 Jun 2017,0.3945048
0000 4 Jun 2017,0.8524852
0000 5 Jun 2017,0.06408958
0000 6 Jun 2017,0.0
0000 7 Jun 2017,4.837348
0000 8 Jun 2017,18.58436
0000 9 Jun 2017,3.319617
0000 10 Jun 2017,0.3996521
0000 11 Jun 2017,2.322904
0000 12 Jun 2017,16.75419
0000 13 Jun 2017,15.29646
0000 14 Jun 2017,5.058638
0000 15 Jun 2017,2.794434
0000 16 Jun 2017,1.070518
0000 17 Jun 2017,0.09375105
0000 18 Jun 2017,0.8314339
0000 19 Jun 2017,5.554488
0000 20 Jun 2017,3.457164
0000 21 Jun 2017,1.706347
0000 22 Jun 2017,0.06429326
0000 23 Jun 2017,0.1610268
0000 24 Jun 2017,0.00217035
0000 25 Jun 2017,0.001488529
0000 26 Jun 2017,0.4970458
0000 27 Jun 2017,6.60965
0000 28 Jun 2017,1.228294
0000 29 Jun 2017,0.8454425
0000 30 Jun 2017,0.4201947
0000 1 Jul 2017,0.0
0000 2 Jul 2017,0.0933186
0000 3 Jul 2017,0.09359548
0000 4 Jul 2017,0.04498837
0000 5 Jul 2017,0.0
0000 6 Jul 2017,1.577951
0000 7 Jul 2017,0.6783438
0000 8 Jul 2017,0.07635475
0000 9 Jul 2017,0.06385283
0000 10 Jul 2017,0.8196411
0000 11 Jul 2017,0.2464362
0000 12 Jul 2017,0.0918432
0000 13 Jul 2017,0.0
0000 14 Jul 2017,0.0
0000 15 Jul 2017,0.5852602
0000 16 Jul 2017,12.88475
0000 17 Jul 2017,1.080304
0000 18 Jul 2017,2.551138
0000 19 Jul 2017,2.440067
0000 20 Jul 2017,4.363569
0000 21 Jul 2017,0.0
0000 22 Jul 2017,0.014893
0000 23 Jul 2017,0.05402776
0000 24 Jul 2017,0.05457644
0000 25 Jul 2017,0.6340092
0000 26 Jul 2017,0.6331058
0000 27 Jul 2017,0.3072461
0000 28 Jul 2017,0.4737717
0000 29 Jul 2017,0.03636415
0000 30 Jul 2017,0.01051525
0000 31 Jul 2017,0.002344421
0000 1 Aug 2017,0.0
0000 2 Aug 2017,0.0
0000 3 Aug 2017,0.0
0000 4 Aug 2017,0.7689555
0000 5 Aug 2017,1.848279
0000 6 Aug 2017,0.04522939
0000 7 Aug 2017,0.1675783
0000 8 Aug 2017,0.002329743
0000 9 Aug 2017,0.1920312
0000 10 Aug 2017,3.750301
0000 11 Aug 2017,0.2493715
0000 12 Aug 2017,1.510069
0000 13 Aug 2017,2.024109
0000 14 Aug 2017,0.0
0000 15 Aug 2017,0.0
0000 16 Aug 2017,0.4191189
0000 17 Aug 2017,0.04728043
0000 18 Aug 2017,0.284893
0000 19 Aug 2017,8.419291
0000 20 Aug 2017,10.74877
0000 21 Aug 2017,0.4306395
0000 22 Aug 2017,3.045532
0000 23 Aug 2017,0.001278816
0000 24 Aug 2017,0.0
0000 25 Aug 2017,0.201807
0000 26 Aug 2017,0.06175058
0000 27 Aug 2017,0.07230173
0000 28 Aug 2017,2.321551
0000 29 Aug 2017,0.4130144
0000 30 Aug 2017,0.9299914
0000 31 Aug 2017,0.1244278
0000 1 Sep 2017,3.318495
0000 2 Sep 2017,0.0
0000 3 Sep 2017,0.6609279
0000 4 Sep 2017,0.0
0000 5 Sep 2017,0.0
0000 6 Sep 2017,0.3317709
0000 7 Sep 2017,2.577686
0000 8 Sep 2017,0.5112625
0000 9 Sep 2017,3.877286
0000 10 Sep 2017,0.02576317
0000 11 Sep 2017,0.002211952
0000 12 Sep 2017,0.001244914
0000 13 Sep 2017,0.0512016
0000 14 Sep 2017,0.2840606
0000 15 Sep 2017,5.988839
0000 16 Sep 2017,8.905268
0000 17 Sep 2017,0.5636202
0000 18 Sep 2017,0.1747704
0000 19 Sep 2017,5.023847
0000 20 Sep 2017,0.0
0000 21 Sep 2017,0.01486735
0000 22 Sep 2017,0.0
0000 23 Sep 2017,0.01847114
0000 24 Sep 2017,1.514371
0000 25 Sep 2017,1.109622
0000 26 Sep 2017,0.1036019
0000 27 Sep 2017,0.0
0000 28 Sep 2017,0.0
0000 29 Sep 2017,3.408366
0000 30 Sep 2017,6.216315
0000 1 Oct 2017,8.126246
0000 2 Oct 2017,2.008272
0000 3 Oct 2017,
0000 4 Oct 2017,19.32007
0000 5 Oct 2017,5.030478
0000 6 Oct 2017,4.985363
0000 7 Oct 2017,0.007164428
0000 8 Oct 2017,0.02716324
0000 9 Oct 2017,0.4306783
0000 10 Oct 2017,4.919642
0000 11 Oct 2017,0.5487105
0000 12 Oct 2017,2.016189
0000 13 Oct 2017,0.0
0000 14 Oct 2017,0.821841
0000 15 Oct 2017,0.01612115
0000 16 Oct 2017,0.1663185
0000 17 Oct 2017,0.0
0000 18 Oct 2017,0.09154421
0000 19 Oct 2017,0.05462097
0000 20 Oct 2017,0.05344787
0000 21 Oct 2017,0.02379305
0000 22 Oct 2017,2.829614
0000 23 Oct 2017,0.6587765
0000 24 Oct 2017,8.668593
0000 25 Oct 2017,0.587725
0000 26 Oct 2017,12.93665
0000 27 Oct 2017,0.0181503
0000 28 Oct 2017,18.28968
0000 29 Oct 2017,15.96987
0000 30 Oct 2017,1.318477
0000 31 Oct 2017,0.8174545
0000 1 Nov 2017,0.3759528
0000 2 Nov 2017,8.412147
0000 3 Nov 2017,2.217849
0000 4 Nov 2017,14.10084
0000 5 Nov 2017,0.6360305
0000 6 Nov 2017,0.2486783
0000 7 Nov 2017,0.01423729
0000 8 Nov 2017,3.875194
0000 9 Nov 2017,5.921705
0000 10 Nov 2017,1.009773
0000 11 Nov 2017,1.756877
0000 12 Nov 2017,1.342551
0000 13 Nov 2017,0.01799013
0000 14 Nov 2017,1.043338
0000 15 Nov 2017,21.2549
0000 16 Nov 2017,1.620497
0000 17 Nov 2017,0.116837
0000 18 Nov 2017,1.592107
0000 19 Nov 2017,3.482375
0000 20 Nov 2017,14.58088
0000 21 Nov 2017,7.455536
0000 22 Nov 2017,0.05546557
0000 23 Nov 2017,2.896948
0000 24 Nov 2017,7.518528
0000 25 Nov 2017,0.5102287
0000 26 Nov 2017,0.3445571
0000 27 Nov 2017,0.157459
0000 28 Nov 2017,0.5283366
0000 29 Nov 2017,0.1379531
0000 30 Nov 2017,0.5893894
0000 1 Dec 2017,3.658301
0000 2 Dec 2017,30.95775
0000 3 Dec 2017,3.221632
0000 4 Dec 2017,0.06869916
0000 5 Dec 2017,0.2116643
0000 6 Dec 2017,0.08634675
0000 7 Dec 2017,0.003160405
0000 8 Dec 2017,0.01373314
0000 9 Dec 2017,1.988516
0000 10 Dec 2017,12.47482
0000 11 Dec 2017,7.267297
0000 12 Dec 2017,8.439493
0000 13 Dec 2017,0.972726
0000 14 Dec 2017,0.1947712
0000 15 Dec 2017,0.0
0000 16 Dec 2017,0.0
0000 17 Dec 2017,0.003411843
0000 18 Dec 2017,0.0
0000 19 Dec 2017,0.9035641
0000 20 Dec 2017,0.1377716
0000 21 Dec 2017,0.1269074
0000 22 Dec 2017,2.706098
0000 23 Dec 2017,0.7251028
0000 24 Dec 2017,0.5183811
0000 25 Dec 2017,2.286833
0000 26 Dec 2017,1.423166
0000 27 Dec 2017,8.69076
0000 28 Dec 2017,15.0801
0000 29 Dec 2017,9.816445
0000 30 Dec 2017,9.551461
0000 31 Dec 2017,1.196917
0000 1 Jan 2018,2.437208
0000 2 Jan 2018,17.78339
0000 3 Jan 2018,1.946777
0000 4 Jan 2018,4.723954
0000 5 Jan 2018,14.66722
0000 6 Jan 2018,0.7401407
0000 7 Jan 2018,5.568719
0000 8 Jan 2018,1.456607
0000 9 Jan 2018,2.164659
0000 10 Jan 2018,15.72987
0000 11 Jan 2018,0.1719346
0000 12 Jan 2018,0.480611
0000 13 Jan 2018,0.8970791
0000 14 Jan 2018,6.852079
0000 15 Jan 2018,15.87911
0000 16 Jan 2018,16.80441
0000 17 Jan 2018,1.62946
0000 18 Jan 2018,0.1831335
0000 19 Jan 2018,1.068095
0000 20 Jan 2018,2.077838
0000 21 Jan 2018,0.4021866
0000 22 Jan 2018,0.2247199
0000 23 Jan 2018,0.06029003
0000 24 Jan 2018,0.0
0000 25 Jan 2018,0.0677375
0000 26 Jan 2018,0.1170901
0000 27 Jan 2018,0.1073124
0000 28 Jan 2018,0.1229381
0000 29 Jan 2018,0.0
0000 30 Jan 2018,0.0
0000 31 Jan 2018,0.0
0000 1 Feb 2018,1.578182
0000 2 Feb 2018,0.2569075
0000 3 Feb 2018,2.778827
0000 4 Feb 2018,3.526092
0000 5 Feb 2018,0.7914391
0000 6 Feb 2018,0.2870551
0000 7 Feb 2018,0.8434979
0000 8 Feb 2018,2.116893
0000 9 Feb 2018,0.4324948
0000 10 Feb 2018,0.4178196
0000 11 Feb 2018,0.05729796
0000 12 Feb 2018,0.0790032
0000 13 Feb 2018,0.06295755
0000 14 Feb 2018,0.02694373
0000 15 Feb 2018,5.153618
0000 16 Feb 2018,0.1279747
0000 17 Feb 2018,0.02098597
0000 18 Feb 2018,9.185077
0000 19 Feb 2018,13.48575
0000 20 Feb 2018,
0000 21 Feb 2018,
0000 22 Feb 2018,10.086
0000 23 Feb 2018,2.275013
0000 24 Feb 2018,3.865335
0000 25 Feb 2018,9.462009
0000 26 Feb 2018,0.0
0000 27 Feb 2018,0.0
0000 28 Feb 2018,0.0
0000 1 Mar 2018,0.01144064
0000 2 Mar 2018,3.491907
0000 3 Mar 2018,1.019176
0000 4 Mar 2018,0.02613019
0000 5 Mar 2018,0.0
0000 6 Mar 2018,0.8956026
0000 7 Mar 2018,0.1201706
0000 8 Mar 2018,0.4828658
0000 9 Mar 2018,0.1621338
0000 10 Mar 2018,0.0
0000 11 Mar 2018,0.076514
0000 12 Mar 2018,0.0
0000 13 Mar 2018,0.01033204
0000 14 Mar 2018,0.0
0000 15 Mar 2018,0.07455478
0000 16 Mar 2018,0.6339934
0000 17 Mar 2018,1.401849
0000 18 Mar 2018,0.3440351
0000 19 Mar 2018,2.540579
0000 20 Mar 2018,0.5574578
0000 21 Mar 2018,1.984975
0000 22 Mar 2018,0.2206621
0000 23 Mar 2018,2.332931
0000 24 Mar 2018,6.833415
0000 25 Mar 2018,1.949777
0000 26 Mar 2018,0.5422955
0000 27 Mar 2018,1.601251
0000 28 Mar 2018,0.1385448
0000 29 Mar 2018,1.071826
0000 30 Mar 2018,1.527697
0000 31 Mar 2018,14.58254
0000 1 Apr 2018,12.07341
0000 2 Apr 2018,15.03514
0000 3 Apr 2018,6.685918
0000 4 Apr 2018,10.52785
0000 5 Apr 2018,4.610528
0000 6 Apr 2018,10.4866
0000 7 Apr 2018,4.560033
0000 8 Apr 2018,1.82963
0000 9 Apr 2018,1.115305
0000 10 Apr 2018,6.531446
0000 11 Apr 2018,6.662448
0000 12 Apr 2018,7.237139
0000 13 Apr 2018,0.7413983
0000 14 Apr 2018,16.28633
0000 15 Apr 2018,0.02931386
0000 16 Apr 2018,0.7624866
0000 17 Apr 2018,1.400999
0000 18 Apr 2018,0.3328665
0000 19 Apr 2018,0.3826435
0000 20 Apr 2018,1.647931
0000 21 Apr 2018,0.002329665
0000 22 Apr 2018,0.528643
0000 23 Apr 2018,0.5930901
0000 24 Apr 2018,0.5195122
0000 25 Apr 2018,0.002140533
0000 26 Apr 2018,0.4097463
0000 27 Apr 2018,2.66374
0000 28 Apr 2018,2.806853
0000 29 Apr 2018,9.058251
0000 30 Apr 2018,2.320433
0000 1 May 2018,0.7798925
0000 2 May 2018,2.232704
0000 3 May 2018,0.4823047
0000 4 May 2018,0.8921055
0000 5 May 2018,7.507557
0000 6 May 2018,0.397469
0000 7 May 2018,19.8805
0000 8 May 2018,4.912665
0000 9 May 2018,11.22134
0000 10 May 2018,7.956382
0000 11 May 2018,1.305274
0000 12 May 2018,0.9168477
0000 13 May 2018,4.676433
0000 14 May 2018,7.283818
0000 15 May 2018,14.77097
0000 16 May 2018,4.238159
0000 17 May 2018,4.101387
0000 18 May 2018,1.618426
0000 19 May 2018,3.189611
0000 20 May 2018,2.7814
0000 21 May 2018,1.282392
0000 22 May 2018,7.582844
0000 23 May 2018,1.847809
0000 24 May 2018,4.059513
0000 25 May 2018,1.357573
0000 26 May 2018,1.624856
0000 27 May 2018,0.5929557
0000 28 May 2018,7.495245
0000 29 May 2018,3.536405
0000 30 May 2018,1.553912
0000 31 May 2018,0.2695821
0000 1 Jun 2018,0.08581948
0000 2 Jun 2018,1.013261
0000 3 Jun 2018,1.326297
0000 4 Jun 2018,0.6298249
0000 5 Jun 2018,2.221639
0000 6 Jun 2018,0.3017912
0000 7 Jun 2018,0.0650705
0000 8 Jun 2018,0.0
0000 9 Jun 2018,0.6545317
0000 10 Jun 2018,0.2750303
0000 11 Jun 2018,3.255305
0000 12 Jun 2018,0.7469098
0000 13 Jun 2018,0.0
0000 14 Jun 2018,0.1066947
0000 15 Jun 2018,0.01588337
0000 16 Jun 2018,0.7675527
0000 17 Jun 2018,0.7520279
0000 18 Jun 2018,0.06757141
0000 19 Jun 2018,0.186033
0000 20 Jun 2018,0.1577093
0000 21 Jun 2018,0.0
0000 22 Jun 2018,0.005394741
0000 23 Jun 2018,0.2678468
0000 24 Jun 2018,1.134016
0000 25 Jun 2018,0.08709234
0000 26 Jun 2018,0.7107775
0000 27 Jun 2018,1.142295
0000 28 Jun 2018,2.886453
0000 29 Jun 2018,0.9273587
0000 30 Jun 2018,0.7711306
0000 1 Jul 2018,3.483685
0000 2 Jul 2018,0.003955143
0000 3 Jul 2018,0.003024572
0000 4 Jul 2018,0.2632839
0000 5 Jul 2018,0.0
0000 6 Jul 2018,0.0
0000 7 Jul 2018,0.1522852
0000 8 Jul 2018,0.01679097
0000 9 Jul 2018,0.0
0000 10 Jul 2018,0.04542154
0000 11 Jul 2018,2.944029
0000 12 Jul 2018,1.223651
0000 13 Jul 2018,0.003702712
0000 14 Jul 2018,0.1068723
0000 15 Jul 2018,0.0
0000 16 Jul 2018,0.0
0000 17 Jul 2018,0.0
0000 18 Jul 2018,1.698104
0000 19 Jul 2018,0.0
0000 20 Jul 2018,0.1450167
0000 21 Jul 2018,4.160459
0000 22 Jul 2018,10.1658
0000 23 Jul 2018,0.2823555
0000 24 Jul 2018,0.7702786
0000 25 Jul 2018,3.263438
0000 26 Jul 2018,0.6174915
0000 27 Jul 2018,3.103183
0000 28 Jul 2018,1.68762
0000 29 Jul 2018,0.0
0000 30 Jul 2018,2.927039
0000 31 Jul 2018,18.35032
0000 1 Aug 2018,6.9072
0000 2 Aug 2018,7.107916
0000 3 Aug 2018,0.06965462
0000 4 Aug 2018,4.682335
0000 5 Aug 2018,22.20262
0000 6 Aug 2018,0.01152577
0000 7 Aug 2018,0.01627529
0000 8 Aug 2018,0.2853302
0000 9 Aug 2018,0.1284812
0000 10 Aug 2018,0.1072812
0000 11 Aug 2018,0.02281713
0000 12 Aug 2018,0.05922022
0000 13 Aug 2018,0.02056316
0000 14 Aug 2018,0.03789906
0000 15 Aug 2018,0.5195494
0000 16 Aug 2018,0.0
0000 17 Aug 2018,0.2049988
0000 18 Aug 2018,0.02523141
0000 19 Aug 2018,0.0
0000 20 Aug 2018,0.05834197
0000 21 Aug 2018,0.005120339
0000 22 Aug 2018,0.121789
0000 23 Aug 2018,0.001614609
0000 24 Aug 2018,0.01160703
0000 25 Aug 2018,0.0
0000 26 Aug 2018,0.2306333
0000 27 Aug 2018,0.7267391
0000 28 Aug 2018,0.5129471
0000 29 Aug 2018,1.467561
0000 30 Aug 2018,0.0
0000 31 Aug 2018,0.0
0000 1 Sep 2018,0.1774563
0000 2 Sep 2018,0.0
0000 3 Sep 2018,0.0
0000 4 Sep 2018,1.799712
0000 5 Sep 2018,0.6533988
0000 6 Sep 2018,0.05207635
0000 7 Sep 2018,0.2792134
0000 8 Sep 2018,0.0
0000 9 Sep 2018,0.005241205
0000 10 Sep 2018,0.0
0000 11 Sep 2018,0.0
0000 12 Sep 2018,0.0471021
0000 13 Sep 2018,0.2710486
0000 14 Sep 2018,10.86473
0000 15 Sep 2018,11.28553
0000 16 Sep 2018,9.825803
0000 17 Sep 2018,8.438823
0000 18 Sep 2018,0.07939364
0000 19 Sep 2018,0.07444421
0000 20 Sep 2018,0.0
0000 21 Sep 2018,0.0
0000 22 Sep 2018,0.7659114
0000 23 Sep 2018,0.0
0000 24 Sep 2018,0.0
0000 25 Sep 2018,0.004292516
0000 26 Sep 2018,0.2693146
0000 27 Sep 2018,4.912331
0000 28 Sep 2018,4.34259
0000 29 Sep 2018,0.2500983
0000 30 Sep 2018,0.02825774
0000 1 Oct 2018,1.86714
0000 2 Oct 2018,0.5839293
0000 3 Oct 2018,0.0
0000 4 Oct 2018,9.777462
0000 5 Oct 2018,2.15758
0000 6 Oct 2018,1.33815
0000 7 Oct 2018,3.142372
0000 8 Oct 2018,7.195545
0000 9 Oct 2018,3.106511
0000 10 Oct 2018,3.195322
0000 11 Oct 2018,1.780939
0000 12 Oct 2018,2.405663
0000 13 Oct 2018,5.296887
0000 14 Oct 2018,1.860045
0000 15 Oct 2018,4.664982
0000 16 Oct 2018,0.8715481
0000 17 Oct 2018,0.8265236
0000 18 Oct 2018,0.08106757
0000 19 Oct 2018,1.943738
0000 20 Oct 2018,2.505878
0000 21 Oct 2018,13.89483
0000 22 Oct 2018,3.180151
0000 23 Oct 2018,1.529552
0000 24 Oct 2018,0.08325772
0000 25 Oct 2018,1.109362
0000 26 Oct 2018,2.101686
0000 27 Oct 2018,3.131019
0000 28 Oct 2018,0.6479917
0000 29 Oct 2018,0.7142283
0000 30 Oct 2018,0.842353
0000 31 Oct 2018,0.3471514
0000 1 Nov 2018,0.2662603
0000 2 Nov 2018,0.4372714
0000 3 Nov 2018,28.42946
0000 4 Nov 2018,0.5194761
0000 5 Nov 2018,9.720964
0000 6 Nov 2018,5.865873
0000 7 Nov 2018,1.722216
0000 8 Nov 2018,0.01767267
0000 9 Nov 2018,4.295271
0000 10 Nov 2018,0.8373997
0000 11 Nov 2018,10.0572
0000 12 Nov 2018,3.342475
0000 13 Nov 2018,1.227847
0000 14 Nov 2018,21.20623
0000 15 Nov 2018,9.469401
0000 16 Nov 2018,14.35676
0000 17 Nov 2018,2.539396
0000 18 Nov 2018,0.6773363
0000 19 Nov 2018,17.26681
0000 20 Nov 2018,5.456367
0000 21 Nov 2018,4.348826
0000 22 Nov 2018,5.030754
0000 23 Nov 2018,1.255933
0000 24 Nov 2018,5.367
0000 25 Nov 2018,0.954387
0000 26 Nov 2018,3.93645
0000 27 Nov 2018,12.38396
0000 28 Nov 2018,1.814336
0000 29 Nov 2018,2.560801
0000 30 Nov 2018,11.74385
0000 1 Dec 2018,6.188581
0000 2 Dec 2018,0.4039075
0000 3 Dec 2018,3.466625
0000 4 Dec 2018,0.7115233
0000 5 Dec 2018,3.751137
0000 6 Dec 2018,3.880457
0000 7 Dec 2018,0.3823435
0000 8 Dec 2018,0.1301907
0000 9 Dec 2018,0.0
0000 10 Dec 2018,0.0
0000 11 Dec 2018,0.4709239
0000 12 Dec 2018,0.9497626
0000 13 Dec 2018,0.4649687
0000 14 Dec 2018,0.3579633
0000 15 Dec 2018,0.7985775
0000 16 Dec 2018,0.002757236
0000 17 Dec 2018,0.199929
0000 18 Dec 2018,0.1127258
0000 19 Dec 2018,0.5008475
0000 20 Dec 2018,0.07281466
0000 21 Dec 2018,0.1029694
0000 22 Dec 2018,0.09764786
0000 23 Dec 2018,0.0
0000 24 Dec 2018,0.0
0000 25 Dec 2018,0.3776011
0000 26 Dec 2018,0.0
0000 27 Dec 2018,0.2369315
0000 28 Dec 2018,0.08113974
0000 29 Dec 2018,0.0
0000 30 Dec 2018,0.0
0000 31 Dec 2018,0.0
0000 1 Jan 2019,0.1177174
0000 2 Jan 2019,0.0
0000 3 Jan 2019,0.0
0000 4 Jan 2019,0.06585813
0000 5 Jan 2019,0.05260683
0000 6 Jan 2019,0.002129138
0000 7 Jan 2019,17.76222
0000 8 Jan 2019,3.962009
0000 9 Jan 2019,2.469448
0000 10 Jan 2019,1.33276
0000 11 Jan 2019,0.6627529
0000 12 Jan 2019,0.01865912
0000 13 Jan 2019,5.665654
0000 14 Jan 2019,9.435683
0000 15 Jan 2019,0.7160675
0000 16 Jan 2019,1.201083
0000 17 Jan 2019,0.07014929
0000 18 Jan 2019,0.41796
0000 19 Jan 2019,0.2439213
0000 20 Jan 2019,0.1835557
0000 21 Jan 2019,0.6118596
0000 22 Jan 2019,0.0
0000 23 Jan 2019,0.09122053
0000 24 Jan 2019,0.22126
0000 25 Jan 2019,0.05522526
0000 26 Jan 2019,0.001657853
0000 27 Jan 2019,0.0
0000 28 Jan 2019,0.3828864
0000 29 Jan 2019,10.84022
0000 30 Jan 2019,3.541115
0000 31 Jan 2019,0.7935281
0000 1 Feb 2019,6.948573
0000 2 Feb 2019,1.089532
0000 3 Feb 2019,0.006024342
0000 4 Feb 2019,0.7777618
0000 5 Feb 2019,0.3532681
0000 6 Feb 2019,0.3066899
0000 7 Feb 2019,0.445721
0000 8 Feb 2019,7.944328
0000 9 Feb 2019,0.8721483
0000 10 Feb 2019,0.6911954
0000 11 Feb 2019,0.8434528
0000 12 Feb 2019,0.009787594
0000 13 Feb 2019,0.09635706
0000 14 Feb 2019,0.1416526
0000 15 Feb 2019,0.0
0000 16 Feb 2019,0.0
0000 17 Feb 2019,0.004090281
0000 18 Feb 2019,0.9072868
0000 19 Feb 2019,0.3930467
0000 20 Feb 2019,7.918355
0000 21 Feb 2019,2.049372
0000 22 Feb 2019,0.1309585
0000 23 Feb 2019,1.061087
0000 24 Feb 2019,3.383966
0000 25 Feb 2019,13.40919
0000 26 Feb 2019,15.44049
0000 27 Feb 2019,3.45782
0000 28 Feb 2019,2.708595
0000 1 Mar 2019,0.03104936
0000 2 Mar 2019,5.37904
0000 3 Mar 2019,0.01704354
0000 4 Mar 2019,2.896567
0000 5 Mar 2019,0.6580878
0000 6 Mar 2019,0.01931104
0000 7 Mar 2019,1.26183
0000 8 Mar 2019,1.298864
0000 9 Mar 2019,0.0368733
0000 10 Mar 2019,0.7872282
0000 11 Mar 2019,1.955217
0000 12 Mar 2019,0.0
0000 13 Mar 2019,0.2598801
0000 14 Mar 2019,0.0
0000 15 Mar 2019,1.240462
0000 16 Mar 2019,1.292136
0000 17 Mar 2019,0.2355364
0000 18 Mar 2019,0.303028
0000 19 Mar 2019,0.3469366
0000 20 Mar 2019,11.36237
0000 21 Mar 2019,1.091348
0000 22 Mar 2019,19.17272
0000 23 Mar 2019,7.614666
0000 24 Mar 2019,0.4707632
0000 25 Mar 2019,0.3285395
0000 26 Mar 2019,0.008264218
0000 27 Mar 2019,0.02931965
0000 28 Mar 2019,0.07615745
0000 29 Mar 2019,13.24668
0000 30 Mar 2019,14.96334
0000 31 Mar 2019,0.0
0000 1 Apr 2019,1.861264
0000 2 Apr 2019,22.67353
0000 3 Apr 2019,1.459056
0000 4 Apr 2019,4.084546
0000 5 Apr 2019,23.96623
0000 6 Apr 2019,24.26128
0000 7 Apr 2019,2.993769
0000 8 Apr 2019,0.2335526
0000 9 Apr 2019,1.586123
0000 10 Apr 2019,8.182063
0000 11 Apr 2019,6.985314
0000 12 Apr 2019,7.084675
0000 13 Apr 2019,1.89036
0000 14 Apr 2019,0.7202126
0000 15 Apr 2019,16.59249
0000 16 Apr 2019,1.381997
0000 17 Apr 2019,0.2645975
0000 18 Apr 2019,6.430779
0000 19 Apr 2019,3.588304
0000 20 Apr 2019,10.27028
0000 21 Apr 2019,13.45302
0000 22 Apr 2019,22.31438
0000 23 Apr 2019,5.702379
0000 24 Apr 2019,9.675189
0000 25 Apr 2019,0.2783408
0000 26 Apr 2019,1.477816
0000 27 Apr 2019,2.853757
0000 28 Apr 2019,0.5002251
0000 29 Apr 2019,0.05331831
0000 30 Apr 2019,0.9072369
0000 1 May 2019,0.01298148
0000 2 May 2019,0.3025352
0000 3 May 2019,0.2734244
0000 4 May 2019,0.8585452
0000 5 May 2019,0.3757906
0000 6 May 2019,1.791585
0000 7 May 2019,0.01598329
0000 8 May 2019,2.230184
0000 9 May 2019,2.182307
0000 10 May 2019,6.188899
0000 11 May 2019,0.04574326
0000 12 May 2019,1.17464
0000 13 May 2019,2.858433
0000 14 May 2019,3.540445
0000 15 May 2019,4.766195
0000 16 May 2019,0.4034975
0000 17 May 2019,22.11282
0000 18 May 2019,19.50695
0000 19 May 2019,9.211839
0000 20 May 2019,4.932462
0000 21 May 2019,0.6941898
0000 22 May 2019,0.5878941
0000 23 May 2019,0.6578141
0000 24 May 2019,10.38767
0000 25 May 2019,0.6041515
0000 26 May 2019,9.404936
0000 27 May 2019,0.8123974
0000 28 May 2019,0.2336309
0000 29 May 2019,4.465192
0000 30 May 2019,6.487735
0000 31 May 2019,10.27158
0000 1 Jun 2019,11.0696
0000 2 Jun 2019,3.871824
0000 3 Jun 2019,0.2053145
